accuracy,sparse
  0.0783, 0.349007
  0.0881, 0.339073
  0.0996, 0.327152
  0.0923, 0.334437
  0.0933, 0.333113
  0.0865, 0.339735
  0.0896, 0.336424
  0.0929, 0.333113
  0.0869, 0.339073
  0.0609, 0.364901
  0.0886, 0.337086
  0.0941, 0.331126
  0.0892, 0.335762
  0.0963, 0.328477
  0.1075, 0.317219
  0.0995, 0.325166
  0.1042, 0.319868
  0.1016, 0.321854
  0.0854, 0.337748
  0.0971, 0.325828
  0.0872, 0.335099
   0.081,  0.34106
  0.0972, 0.324503
  0.0922, 0.329139
  0.0642, 0.356954
  0.1042, 0.316556
  0.1047, 0.315894
  0.0772, 0.343046
  0.0823, 0.337748
  0.0801, 0.339735
  0.0965, 0.323179
  0.0844, 0.335099
  0.0889, 0.330464
  0.0934, 0.325828
  0.0957, 0.323179
  0.0778,  0.34106
  0.0996, 0.318543
  0.1079, 0.309934
  0.0865, 0.331126
  0.0949, 0.322517
  0.1008, 0.316556
  0.0765, 0.340397
  0.0769, 0.339735
  0.0846, 0.331788
  0.0825, 0.333775
  0.0912, 0.324503
  0.0749, 0.340397
  0.0659, 0.349007
  0.0883,  0.32649
   0.075, 0.339735
  0.0907, 0.323841
  0.0877,  0.32649
  0.0817,  0.33245
  0.0683, 0.345695
  0.0581, 0.354967
   0.098,  0.31457
  0.0601, 0.352318
  0.0978,  0.31457
  0.0664, 0.344371
  0.0772, 0.333113
  0.0769, 0.333113
  0.0732, 0.336424
  0.0896, 0.319868
  0.0577, 0.351656
  0.0722, 0.336424
  0.0719, 0.336424
   0.071, 0.336424
  0.0724, 0.334437
  0.0766, 0.329801
  0.0771, 0.329139
  0.0698, 0.336424
  0.0568, 0.349007
    0.05, 0.354967
   0.077, 0.327815
  0.0485, 0.356291
  0.0849, 0.319868
  0.0744, 0.329801
  0.0689, 0.335099
  0.0825, 0.321192
  0.0705,  0.33245
  0.0763,  0.32649
   0.059, 0.343709
  0.0793, 0.323179
  0.0521, 0.350331
  0.0586, 0.343709
  0.0672, 0.335099
   0.079, 0.322517
  0.0701, 0.331126
  0.0681, 0.333113
  0.0593, 0.341722
  0.0657, 0.335099
  0.0544, 0.346358
  0.0739,  0.32649
   0.049, 0.350993
   0.074, 0.325828
  0.0859, 0.313907
   0.077, 0.322517
  0.0617, 0.337748
  0.0773, 0.321854
  0.0694, 0.327815
  0.0485, 0.347682
  0.0483, 0.347682
  0.0832, 0.312583
   0.067, 0.327815
   0.073, 0.321192
  0.0709, 0.323179
  0.0568, 0.336424
  0.0575, 0.335099
  0.0547, 0.337086
  0.0595, 0.330464
  0.0859, 0.303311
  0.0508, 0.338411
  0.0602, 0.327152
  0.0406, 0.345695
  0.0609,  0.32053
  0.0502, 0.331126
  0.0656, 0.315232
  0.0503, 0.329801
   0.046, 0.333113
  0.0556, 0.323179
  0.0423, 0.336424
  0.0719, 0.304636
  0.0426, 0.333113
  0.0333, 0.342384
  0.0441, 0.331126
  0.0557, 0.318543
  0.0456, 0.325166
  0.0493, 0.321192
  0.0303, 0.335762
  0.0225, 0.339735
  0.0307, 0.327815
