accuracy,sparse
  0.6538, 0.729801
  0.6551, 0.727815
  0.6495, 0.733113
   0.658, 0.724503
  0.6571, 0.725166
  0.6573, 0.723179
  0.6552, 0.725166
  0.6569, 0.723179
  0.6576, 0.721854
  0.6529,  0.72649
  0.6504, 0.727815
  0.6496, 0.727815
  0.6468, 0.729139
  0.6509, 0.724503
  0.6433, 0.731788
  0.6453, 0.729139
  0.6551, 0.718543
  0.6427, 0.729801
  0.6382, 0.733775
   0.648, 0.723841
  0.6421, 0.728477
  0.6413, 0.729139
  0.6426, 0.727815
  0.6396, 0.730464
  0.6486, 0.721192
  0.6376, 0.731126
  0.6389, 0.727815
  0.6427, 0.723841
  0.6461, 0.719868
  0.6487, 0.717219
  0.6418, 0.721192
  0.6353, 0.727152
  0.6342, 0.727152
  0.6328, 0.728477
  0.6291, 0.731788
  0.6311, 0.728477
  0.6225, 0.735099
  0.6375, 0.719868
  0.6241,  0.73245
  0.6238, 0.730464
  0.6272,  0.72649
  0.6251, 0.728477
   0.621, 0.730464
  0.6205, 0.729801
  0.6215, 0.727815
  0.6195,  0.72649
  0.6174, 0.727815
   0.623, 0.721854
  0.6188, 0.725828
  0.6129, 0.729801
  0.6144, 0.727815
  0.6249, 0.717219
  0.6156,  0.72649
  0.6168, 0.725166
  0.6178, 0.723179
  0.6086, 0.727815
   0.611, 0.722517
  0.6197, 0.713245
  0.6017, 0.727815
  0.6043, 0.725166
  0.6034, 0.725166
   0.604, 0.723841
  0.6052, 0.721192
  0.6032, 0.723179
  0.5997,  0.72649
  0.5951, 0.730464
  0.5992, 0.725828
  0.5932, 0.725166
  0.5883, 0.727152
  0.5966, 0.718543
  0.5877, 0.724503
  0.5918, 0.718543
  0.5815, 0.728477
  0.5846, 0.725166
  0.5802, 0.728477
  0.5809, 0.727152
  0.5826, 0.723179
  0.5777, 0.727152
  0.5746, 0.729139
   0.583, 0.717881
  0.5723,  0.72649
  0.5784, 0.719868
  0.5731, 0.722517
  0.5708, 0.723841
  0.5807, 0.713245
  0.5631,  0.72649
  0.5649, 0.722517
   0.554, 0.731126
  0.5613, 0.722517
  0.5577, 0.725166
  0.5502, 0.731788
  0.5556, 0.724503
  0.5578,  0.72053
  0.5491, 0.723179
  0.5436, 0.728477
  0.5476, 0.722517
  0.5488, 0.719868
   0.545, 0.723179
   0.537, 0.723841
  0.5341,  0.72053
  0.5195, 0.725828
  0.5179, 0.725166
  0.5238, 0.719205
  0.5159, 0.721854
  0.5211, 0.715894
  0.5124, 0.723841
   0.511, 0.723179
  0.5108, 0.721854
  0.5145, 0.717219
  0.5046, 0.724503
  0.5039, 0.723179
   0.512, 0.713907
  0.4935, 0.727152
  0.5009,  0.71457
  0.4849, 0.725828
  0.4855, 0.723841
  0.4828,  0.72649
  0.4812, 0.727815
  0.4822, 0.723179
   0.472, 0.731126
   0.478, 0.724503
  0.4742,  0.72649
  0.4505, 0.731788
  0.4529, 0.721854
  0.4481, 0.724503
  0.4485,  0.72053
  0.4404, 0.727815
  0.3803,  0.72649
  0.3596, 0.721192
  0.3363, 0.728477
  0.3354, 0.727815
  0.3182, 0.721192
   0.302, 0.730464
