accuracy,sparse
  0.4716, 0.319205
  0.4705, 0.315894
  0.4699, 0.310596
  0.4698, 0.331126
  0.4691, 0.322517
   0.468, 0.313245
  0.4676, 0.301987
  0.4666, 0.321192
  0.4662, 0.317881
   0.466, 0.315894
  0.4659, 0.313907
  0.4653, 0.317881
  0.4625, 0.313245
  0.4609, 0.315232
  0.4589, 0.311258
  0.4587, 0.317881
  0.4586, 0.309272
  0.4584, 0.298676
  0.4582, 0.316556
   0.458, 0.317219
  0.4561, 0.312583
   0.455, 0.311258
  0.4528, 0.311921
   0.452, 0.321192
  0.4496, 0.313907
   0.449, 0.319868
  0.4487, 0.315894
  0.4484, 0.311921
  0.4482, 0.312583
  0.4431, 0.316556
  0.4429, 0.317219
   0.441,  0.31457
  0.4407, 0.305298
  0.4405, 0.309272
  0.4404, 0.305298
  0.4404, 0.306623
    0.44, 0.309934
  0.4388, 0.321192
  0.4385, 0.306623
   0.438, 0.315232
  0.4378, 0.309934
  0.4365, 0.309934
  0.4362, 0.302649
  0.4361, 0.323841
  0.4355, 0.305298
  0.4349, 0.319205
  0.4327, 0.315894
  0.4303,  0.32053
  0.4294, 0.319205
   0.428, 0.315232
  0.4265, 0.319205
  0.4246, 0.329801
  0.4218, 0.309272
  0.4213, 0.319868
  0.4211, 0.312583
  0.4197, 0.321854
  0.4184, 0.313907
  0.4179, 0.316556
  0.4173, 0.317219
  0.4164, 0.306623
  0.4149, 0.313245
  0.4149, 0.309272
  0.4134, 0.311921
  0.4122, 0.315232
  0.4106, 0.313907
  0.4102, 0.315232
  0.4101, 0.319868
  0.4097, 0.321192
  0.4089, 0.311258
  0.4085, 0.303311
  0.4082, 0.317881
  0.4064, 0.312583
  0.4056, 0.315232
  0.4048, 0.313907
  0.4034, 0.317881
  0.4023, 0.323179
  0.4007, 0.311921
  0.4006, 0.308609
     0.4, 0.308609
  0.3999, 0.311258
  0.3996, 0.307285
  0.3984, 0.321192
  0.3983,  0.32053
  0.3952, 0.315894
  0.3932, 0.319205
  0.3929, 0.316556
  0.3924, 0.316556
  0.3881, 0.317881
  0.3859, 0.308609
  0.3854, 0.319868
  0.3846, 0.321854
  0.3844, 0.317881
   0.382, 0.317219
  0.3774, 0.309934
  0.3744, 0.309272
  0.3737, 0.327815
   0.372, 0.321854
  0.3718, 0.311921
  0.3694, 0.307285
  0.3671, 0.327152
  0.3641, 0.319205
  0.3635, 0.321854
  0.3635, 0.321192
  0.3627, 0.323179
  0.3611,  0.30596
  0.3607, 0.322517
  0.3596, 0.315232
  0.3566, 0.315232
  0.3549, 0.312583
  0.3541, 0.311921
   0.354, 0.315232
  0.3478, 0.309272
  0.3459, 0.312583
  0.3453, 0.312583
  0.3452, 0.313245
  0.3435,  0.31457
  0.3432, 0.311921
  0.3412, 0.313907
  0.3411, 0.318543
  0.3361, 0.317219
  0.3344, 0.318543
  0.3187, 0.311258
  0.3059,  0.31457
  0.3048, 0.323841
   0.304, 0.315232
  0.2942, 0.317219
  0.2869,  0.32053
  0.2547, 0.321192
  0.2506, 0.319868
  0.2371, 0.313245
  0.2107, 0.318543
  0.1688, 0.316556
