accuracy,sparse
  0.4786, 0.321192
  0.4779, 0.312583
   0.476, 0.313907
  0.4759, 0.313907
  0.4758, 0.307285
  0.4751, 0.298013
  0.4733, 0.311921
  0.4713, 0.313907
  0.4713,  0.32053
  0.4694, 0.317881
  0.4693, 0.313907
  0.4688, 0.309272
  0.4675, 0.317219
  0.4671, 0.312583
  0.4666,  0.31457
   0.466, 0.296026
  0.4653, 0.321854
  0.4652, 0.313907
  0.4645, 0.312583
  0.4636, 0.315232
  0.4636, 0.319205
  0.4632, 0.313907
  0.4631,  0.31457
  0.4631, 0.313907
  0.4619, 0.321192
  0.4613, 0.317881
  0.4601, 0.311921
  0.4561, 0.305298
  0.4549, 0.313907
  0.4548, 0.317219
  0.4532, 0.318543
  0.4523, 0.315232
  0.4523, 0.305298
   0.452, 0.321854
  0.4512, 0.318543
   0.451, 0.309272
   0.447, 0.315232
  0.4465, 0.313245
  0.4445, 0.318543
  0.4439, 0.315894
  0.4438, 0.308609
  0.4422, 0.313245
  0.4419, 0.299338
  0.4416, 0.311258
  0.4415, 0.319868
  0.4411, 0.304636
  0.4409, 0.318543
   0.439, 0.318543
  0.4373, 0.313245
  0.4369, 0.307947
  0.4366, 0.313907
  0.4365, 0.325166
  0.4353, 0.317219
  0.4351, 0.315894
  0.4343, 0.313907
  0.4315, 0.315232
  0.4295,  0.32053
  0.4283, 0.306623
  0.4281, 0.315232
  0.4277, 0.299338
  0.4276, 0.307285
  0.4268, 0.309272
  0.4237, 0.317881
  0.4232, 0.303973
  0.4229, 0.321854
  0.4223, 0.315232
  0.4221, 0.317219
  0.4189, 0.319868
  0.4184, 0.312583
  0.4182, 0.317881
   0.418, 0.304636
  0.4172, 0.313245
  0.4102, 0.304636
  0.4085, 0.303311
  0.4078, 0.307285
  0.4076, 0.313907
  0.4055, 0.319868
   0.405, 0.319205
  0.4038, 0.317881
  0.4026, 0.321192
  0.4022, 0.313245
  0.4002, 0.305298
     0.4, 0.316556
  0.3972,  0.31457
  0.3954, 0.319205
  0.3952, 0.313907
  0.3928,  0.31457
  0.3926, 0.316556
  0.3923,  0.32053
  0.3898, 0.312583
   0.388, 0.306623
  0.3874, 0.312583
  0.3791, 0.317881
  0.3754, 0.306623
  0.3746, 0.313907
  0.3713, 0.318543
  0.3704, 0.307285
  0.3609, 0.312583
  0.3597, 0.318543
   0.352, 0.317881
  0.3499, 0.311258
  0.3473, 0.313907
  0.3442, 0.317881
  0.3397,  0.31457
  0.3391, 0.303973
  0.3298,  0.31457
  0.3286, 0.316556
  0.3268, 0.321854
  0.3248, 0.319868
  0.3173, 0.317219
  0.3145, 0.318543
  0.3095, 0.307285
  0.3068, 0.323179
  0.3047, 0.317881
  0.2979, 0.313907
  0.2979, 0.322517
  0.2977,  0.32053
  0.2916,  0.31457
  0.2892,  0.30596
  0.2791, 0.317881
  0.2779, 0.312583
  0.2741, 0.323841
  0.2704, 0.313245
  0.2688, 0.308609
  0.2461, 0.309934
  0.2434, 0.293377
  0.2427, 0.310596
  0.2382, 0.309934
  0.2284, 0.310596
  0.2269, 0.313907
  0.2266, 0.307947
  0.2007, 0.305298
  0.1866,  0.31457
