accuracy,sparse
  0.4681, 0.445695
  0.4695, 0.443709
   0.464, 0.449007
  0.4678, 0.445033
  0.4687, 0.443709
  0.4564, 0.455629
  0.4676, 0.444371
  0.4635, 0.448344
  0.4639, 0.447682
  0.4705,  0.44106
   0.456, 0.453642
  0.4611, 0.448344
  0.4551, 0.453642
   0.469, 0.439735
  0.4716, 0.436424
  0.4608, 0.446358
  0.4628, 0.442384
  0.4684, 0.436424
  0.4458, 0.458278
  0.4603, 0.443046
  0.4497, 0.453642
   0.456,  0.44702
  0.4501, 0.452318
  0.4692, 0.433113
  0.4617, 0.440397
  0.4605, 0.440397
  0.4516, 0.448344
  0.4445, 0.453642
  0.4717, 0.425828
  0.4477, 0.449669
   0.448, 0.448344
  0.4524, 0.443709
  0.4536, 0.441722
  0.4555, 0.439735
  0.4452, 0.449007
   0.456, 0.437748
  0.4386, 0.454967
  0.4382, 0.454967
  0.4425, 0.447682
  0.4438, 0.445695
  0.4341, 0.453642
  0.4452, 0.441722
  0.4506, 0.435762
  0.4354, 0.449669
  0.4485, 0.435762
  0.4408, 0.441722
  0.4286, 0.453642
  0.4291, 0.451656
  0.4433, 0.436424
  0.4267, 0.452318
  0.4286, 0.449669
  0.4351, 0.442384
  0.4406, 0.434437
  0.4172, 0.456954
  0.4186, 0.454967
  0.4138, 0.458278
  0.4267, 0.445033
  0.4192, 0.451656
   0.433, 0.435762
  0.4169, 0.450331
  0.4253, 0.439735
  0.4308, 0.433775
  0.4141, 0.447682
  0.4091, 0.452318
  0.4024,  0.45894
  0.4151, 0.443709
  0.4152, 0.442384
  0.4157,  0.44106
  0.4038, 0.450331
  0.4063, 0.446358
   0.421, 0.430464
  0.3999, 0.450331
  0.3995, 0.449669
  0.3973, 0.451656
  0.4138, 0.435099
  0.3959, 0.450331
  0.3899,  0.45298
  0.3953,  0.44702
  0.3976, 0.444371
  0.3935,  0.44702
   0.384, 0.456291
  0.3907, 0.445695
  0.3733,  0.45894
  0.3854, 0.446358
  0.3923, 0.431126
  0.3648, 0.455629
   0.372, 0.447682
  0.3736, 0.445033
  0.3782, 0.439735
  0.3686,  0.44702
  0.3732, 0.441722
  0.3697, 0.443709
  0.3816, 0.431788
  0.3689, 0.443046
  0.3633, 0.448344
  0.3579, 0.448344
   0.359, 0.446358
  0.3622, 0.443046
  0.3698, 0.435099
  0.3509, 0.449669
   0.352, 0.448344
  0.3467,  0.45298
  0.3529, 0.445033
  0.3399, 0.454305
  0.3533, 0.437086
  0.3494, 0.438411
  0.3382, 0.445695
   0.336, 0.445033
  0.3306, 0.449669
  0.3249,  0.45298
  0.3256, 0.446358
  0.3439, 0.427815
  0.3213, 0.445695
  0.3146, 0.447682
   0.297, 0.460927
  0.3103, 0.443046
  0.2981, 0.454967
   0.303, 0.442384
  0.2953, 0.447682
  0.2917, 0.449669
  0.2987, 0.439073
  0.2813, 0.448344
  0.2901, 0.437086
  0.2868, 0.439073
  0.2778, 0.441722
  0.2685, 0.448344
  0.2573,  0.45894
  0.2694, 0.440397
  0.2623, 0.443709
  0.2662, 0.435762
  0.2277, 0.435762
  0.1671, 0.464901
