accuracy,sparse
   0.472,  0.45894
  0.4741, 0.456291
  0.4747, 0.455629
  0.4733, 0.456291
  0.4708, 0.456954
  0.4778, 0.449669
  0.4633, 0.463576
  0.4618, 0.464238
  0.4793, 0.446358
  0.4692, 0.456291
  0.4738, 0.450993
  0.4677, 0.455629
  0.4769, 0.446358
  0.4647, 0.456954
  0.4578, 0.463576
  0.4706, 0.449007
  0.4619, 0.457616
  0.4721,  0.44702
  0.4588, 0.459603
  0.4661, 0.450993
  0.4604, 0.456291
  0.4589, 0.457616
  0.4644, 0.450331
  0.4654, 0.449007
  0.4676, 0.444371
  0.4481, 0.461589
  0.4627, 0.446358
  0.4518, 0.456954
  0.4531, 0.455629
  0.4523, 0.455629
  0.4392,  0.46755
  0.4485, 0.456954
  0.4413, 0.462252
  0.4548, 0.448344
  0.4371, 0.465563
  0.4394, 0.462914
   0.439, 0.462914
  0.4409, 0.460927
  0.4378, 0.463576
  0.4631, 0.437748
   0.458, 0.442384
  0.4523, 0.447682
  0.4426, 0.454305
   0.437, 0.459603
  0.4416, 0.454967
  0.4386, 0.456291
  0.4439, 0.448344
  0.4377, 0.451656
  0.4364, 0.451656
  0.4254, 0.461589
  0.4136, 0.472185
  0.4354, 0.450331
  0.4205, 0.462914
  0.4255, 0.456291
  0.4289, 0.451656
   0.408, 0.471523
    0.42, 0.457616
  0.4225, 0.454305
   0.432, 0.444371
  0.4327, 0.443046
  0.4234, 0.451656
  0.4198, 0.453642
  0.4219, 0.450993
  0.4115, 0.460927
  0.4298, 0.442384
  0.4258, 0.446358
   0.423, 0.449007
  0.4223, 0.444371
  0.4135, 0.450331
  0.4137, 0.448344
  0.4092, 0.450993
  0.4061, 0.453642
   0.401, 0.454967
  0.3937, 0.462252
  0.3903, 0.465563
  0.3972, 0.458278
  0.3875, 0.464901
  0.3913, 0.459603
  0.3916, 0.458278
  0.3999, 0.447682
  0.3854,  0.45894
  0.3867, 0.454305
  0.3763, 0.462914
  0.3777, 0.455629
  0.3699, 0.460927
  0.3636, 0.466887
  0.3729, 0.454967
   0.368, 0.459603
  0.3767, 0.449007
  0.3806, 0.443709
  0.3686, 0.454305
  0.3684, 0.453642
  0.3721, 0.447682
  0.3705, 0.447682
  0.3666, 0.450993
  0.3701,  0.44702
  0.3579, 0.458278
   0.356, 0.459603
  0.3551, 0.460265
  0.3609, 0.453642
  0.3588, 0.453642
  0.3446, 0.465563
  0.3429, 0.465563
  0.3389, 0.460265
  0.3482, 0.450331
  0.3255, 0.468874
  0.3421, 0.448344
  0.3421, 0.448344
  0.3384, 0.450331
  0.3321, 0.456291
  0.3434, 0.444371
  0.3261,  0.45894
  0.3313, 0.451656
  0.3323, 0.450331
  0.3267, 0.454305
  0.3299, 0.450331
  0.3176, 0.457616
  0.3163, 0.456291
  0.3032, 0.460265
  0.3133, 0.445033
  0.2964, 0.455629
  0.2822, 0.459603
  0.2938, 0.447682
  0.2877, 0.443046
  0.2698,  0.45894
   0.271, 0.456954
  0.2734, 0.454305
   0.271, 0.451656
  0.2678, 0.454305
  0.2446, 0.462914
  0.2536, 0.449007
  0.2214, 0.462914
  0.2032,  0.46755
