accuracy,sparse
   0.694, 0.609934
  0.6919, 0.611921
  0.6896, 0.613907
  0.6925, 0.609934
  0.6909, 0.611258
   0.691, 0.610596
  0.6919, 0.609272
  0.6968, 0.603974
  0.6917, 0.608609
  0.6892, 0.610596
  0.6925, 0.606623
   0.692, 0.606623
  0.6911, 0.607285
  0.6943, 0.603311
   0.687, 0.610596
  0.6912,  0.60596
  0.6918, 0.604636
  0.6828, 0.613245
  0.6903, 0.605298
  0.6888, 0.604636
  0.6829, 0.609934
  0.6844, 0.607947
  0.6847, 0.607285
  0.6833, 0.608609
  0.6868, 0.604636
  0.6889, 0.601324
  0.6793, 0.610596
  0.6814, 0.607947
   0.678, 0.611258
  0.6805, 0.607285
  0.6762, 0.610596
   0.678, 0.608609
  0.6736, 0.612583
  0.6777, 0.607285
  0.6796, 0.605298
  0.6734, 0.611258
  0.6778,  0.60596
  0.6697, 0.613907
  0.6753, 0.607947
  0.6725, 0.610596
  0.6791, 0.603311
  0.6729, 0.609272
  0.6702, 0.611258
  0.6682, 0.612583
  0.6723, 0.606623
  0.6643, 0.613245
  0.6674, 0.609934
  0.6694, 0.607285
  0.6725, 0.603974
  0.6705,  0.60596
  0.6619, 0.613245
  0.6662, 0.607285
  0.6627, 0.610596
  0.6704, 0.602649
  0.6606, 0.610596
   0.655, 0.615232
  0.6626, 0.606623
  0.6578, 0.611258
  0.6556, 0.610596
  0.6542, 0.611921
  0.6627, 0.603311
  0.6485, 0.616556
  0.6623, 0.601987
  0.6561, 0.607947
  0.6581, 0.605298
  0.6494, 0.613907
  0.6511, 0.611921
  0.6622, 0.600662
  0.6531, 0.609272
  0.6506, 0.610596
  0.6471, 0.613907
  0.6514, 0.607947
  0.6466, 0.612583
  0.6443, 0.613245
  0.6456, 0.609934
   0.646, 0.608609
  0.6459, 0.608609
  0.6435, 0.608609
  0.6451, 0.605298
  0.6399, 0.609934
   0.638, 0.610596
  0.6394, 0.608609
  0.6366, 0.607947
  0.6326, 0.610596
  0.6303, 0.611921
  0.6328, 0.607947
   0.626, 0.613245
  0.6241,  0.61457
  0.6344, 0.603974
   0.631, 0.604636
  0.6266, 0.607947
  0.6191,  0.61457
   0.628, 0.605298
  0.6249, 0.605298
  0.6086, 0.613245
  0.6081, 0.613245
  0.6114, 0.607285
    0.61, 0.604636
  0.6091, 0.605298
  0.6047, 0.609272
   0.599, 0.611921
  0.5998, 0.609272
  0.6027, 0.605298
  0.5945, 0.609272
  0.5869, 0.611921
  0.5851, 0.609934
  0.5833, 0.607947
  0.5748, 0.612583
  0.5735, 0.611258
  0.5745, 0.609272
  0.5717, 0.611258
  0.5739, 0.608609
  0.5717, 0.609272
  0.5728, 0.607285
  0.5707,  0.60596
  0.5632, 0.608609
   0.565, 0.603974
  0.5502, 0.613907
  0.5606, 0.603311
  0.5493, 0.611921
  0.5503, 0.601987
  0.5432, 0.604636
  0.5123, 0.609272
  0.5049, 0.609934
  0.4808, 0.611258
  0.4797, 0.611258
  0.4586, 0.615894
  0.4586, 0.607285
  0.4036, 0.610596
  0.3997, 0.610596
  0.2452, 0.603974
  0.2405, 0.608609
