accuracy,sparse
  0.6758, 0.335762
   0.675, 0.333775
  0.6746, 0.337748
  0.6744, 0.333775
  0.6743, 0.337086
  0.6741, 0.333775
  0.6738, 0.331126
  0.6735, 0.335762
  0.6734, 0.337748
  0.6727, 0.333775
  0.6722, 0.333775
  0.6722, 0.336424
  0.6708, 0.333775
  0.6706, 0.337086
  0.6705, 0.335762
  0.6704, 0.335762
  0.6702, 0.335762
  0.6698, 0.335099
  0.6696, 0.331126
  0.6689, 0.333775
  0.6684, 0.331788
  0.6683,  0.33245
  0.6682, 0.333113
  0.6679, 0.337748
  0.6677, 0.335762
  0.6674, 0.339073
  0.6668, 0.330464
  0.6665, 0.333775
  0.6664, 0.339735
  0.6657, 0.338411
  0.6645, 0.333113
  0.6641, 0.334437
  0.6636,  0.33245
  0.6635, 0.337086
  0.6632, 0.335762
  0.6631, 0.333113
  0.6627,  0.33245
  0.6607, 0.336424
  0.6605, 0.335762
  0.6592, 0.338411
  0.6576, 0.333775
  0.6575, 0.339073
  0.6562, 0.334437
  0.6544, 0.336424
  0.6543, 0.333775
   0.654, 0.334437
  0.6534, 0.333775
  0.6534, 0.330464
  0.6523, 0.335762
  0.6514, 0.336424
  0.6497, 0.329139
  0.6493, 0.335762
  0.6488, 0.335762
  0.6486, 0.337086
  0.6485, 0.333775
  0.6468, 0.339073
  0.6466, 0.335099
  0.6462, 0.335099
   0.646, 0.333775
   0.646, 0.333775
  0.6456,  0.33245
  0.6455, 0.338411
  0.6455, 0.331126
  0.6449, 0.335762
  0.6428, 0.334437
  0.6427, 0.331788
  0.6425, 0.334437
  0.6413, 0.334437
  0.6411, 0.335099
  0.6396, 0.335762
  0.6391, 0.331788
   0.639, 0.337086
  0.6387, 0.338411
  0.6385, 0.339735
  0.6364, 0.336424
  0.6355, 0.330464
  0.6349, 0.336424
  0.6345, 0.334437
  0.6343, 0.339073
  0.6327, 0.331126
  0.6324, 0.336424
  0.6321, 0.340397
  0.6288, 0.335099
  0.6284, 0.335762
  0.6283, 0.334437
  0.6278,  0.33245
  0.6275, 0.337086
  0.6272, 0.336424
  0.6267,  0.33245
  0.6266, 0.335099
  0.6265, 0.335099
  0.6212, 0.334437
  0.6202, 0.331126
  0.6184, 0.333113
  0.6179, 0.337748
  0.6175, 0.336424
  0.6173, 0.335099
  0.6157, 0.337086
  0.6156, 0.333113
  0.6141, 0.333775
  0.6106, 0.333113
   0.609, 0.337086
  0.6089, 0.337086
  0.6081, 0.333113
  0.6074, 0.333113
  0.6058, 0.335762
  0.6056, 0.337086
  0.6052, 0.336424
  0.6032,  0.33245
  0.6024, 0.335099
  0.6012, 0.329139
  0.6011, 0.331788
  0.5995, 0.335099
  0.5976, 0.333775
   0.591, 0.335099
  0.5904,  0.33245
  0.5893, 0.336424
  0.5842, 0.337086
  0.5838, 0.336424
  0.5813, 0.335099
  0.5751, 0.337086
  0.5696, 0.333775
  0.5638, 0.338411
  0.5425, 0.335762
  0.5418, 0.336424
  0.5292, 0.335762
  0.5269, 0.334437
  0.4781, 0.331126
  0.4745, 0.337086
  0.4724, 0.334437
  0.4614, 0.333113
  0.3293, 0.335762
